"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}"
0.0048232219886777,35.3236150607799,1.37099727718807,0.000971198151015439,-0.000520742638741794,0.389773320154175,-0.134496014525098,0.0982999536404532,9.54687632367151e-005,0.28289987427572,0.000240586473679887,0.519999842128174,0.000117118399614407,0.0472795037347015,-0.00156015376849113
0.0054331259866191,34.8655104438799,1.36583454107313,0.00122255390012116,-0.000602501595903847,0.434327003098642,-0.133570946127793,0.0982999265385495,0.000120177018445047,0.282899801540636,0.000304066649138122,0.519999758506018,0.000161213529392128,0.0526838654758653,-0.0015494229750824
0.00604302998456049,34.4148310148903,1.355852724558,0.0015008149762987,-0.000683550089282456,0.478003640616718,-0.132167522009388,0.0982998892923199,0.000147530056786243,0.282899701832222,0.000374558451523577,0.519999646440836,0.000212488737975636,0.0579818416068079,-0.0015331432553089
0.00665293398250189,33.9713887578987,1.34305014810926,0.00180545323895853,-0.000763662060489974,0.520824675002575,-0.130486704508477,0.0982998397876858,0.000177475956970999,0.282899569566726,0.00045192972761993,0.51999950043077,0.000270865470676593,0.0631760330778124,-0.00151364577229833
0.00726283798044329,33.5350273860719,1.32866175052344,0.00213595312725754,-0.00084270534996438,0.56280831274376,-0.128652648302523,0.0982997757632486,0.000209964032756328,0.282899398770533,0.000536049440580124,0.519999314581982,0.000336244025752284,0.0682686483358181,-0.00149237072030926
0.00781175157859055,33.1482421863103,1.31502085571949,0.00245509570484136,-0.000912865115609262,0.599891119832004,-0.126937759993902,0.0982997037487735,0.000241335665344152,0.28289920688451,0.000617419633764877,0.519999108094108,0.000400979344914692,0.0727667928356221,-0.00147247801592927
0.00836066517673781,32.7669916867558,1.30106441646834,0.00279441303529172,-0.000982070252442077,0.636319583135201,-0.125196090384624,0.0982996162004717,0.000274690443870948,0.282898973820824,0.000704057038439868,0.519998859483866,0.000471208219014828,0.0771855654342999,-0.00145227464846163
0.00890957877488507,32.3911936088181,1.28696785647464,0.0031535488507244,-0.00105031327601022,0.672103711851815,-0.123445219267413,0.0982995112100272,0.000309993338218353,0.282898694536768,0.000795869172586451,0.519998563757401,0.000546839940630865,0.0815261802476251,-0.00143196454350199
0.0100074059711796,31.6556460140175,1.25871173461791,0.00392988704080104,-0.00118392420605482,0.741776780381483,-0.119951552431517,0.0982992409277796,0.000386306901754203,0.28289797623181,0.000994656142585651,0.519997810063077,0.000713947778907117,0.0899775234602739,-0.0013914380082056
0.0111052331674741,30.9409915232501,1.23086766728582,0.00478136108787762,-0.00131373154089075,0.808984859222846,-0.116518109024128,0.0982988763636498,0.000470006004099965,0.282897008260417,0.00121306470251171,0.51999680365612,0.000901579043764891,0.0981298634237312,-0.00135161006467989
0.0122030603637686,30.2466517815997,1.20368635793733,0.00570529969801839,-0.00143981093610874,0.873799140337175,-0.11316958111319,0.0982984001499854,0.000560827917770638,0.282895744717193,0.00145039821501785,0.519995498956502,0.00110901916001612,0.105991835722899,-0.001312767140913
